hgnc	prior_mean	post_mean	post_lower_95	post_upper_95
HGNC:12016	0.5335057347084324	0.869799070568888	0.6823176458541459	0.9880118904095906
HGNC:19350	0.5223785251661682	0.4631102718604956	0.1928072542457543	0.8081917465534466
HGNC:25695	0.49328976979408373	0.4431267487882824	0.278721322977023	0.6393606114885115
HGNC:17399	0.42844282893724267	0.07978642406799999	0.03696312957042958	0.13586420869130872
HGNC:6172	0.531943929135458	0.6639373209238465	0.46253747002997014	0.8851148080919082
HGNC:224	0.49326125914846386	0.3639121228031405	0.12787220229770233	0.6933066546453547
HGNC:127	0.5045044701148669	0.8442728500963701	0.6183815947052947	0.9860138888111889
HGNC:3488	0.44115759004400806	0.7748051920495382	0.6103895883116883	0.9420578536463537
HGNC:20644	0.5563782705049082	0.10754032471232917	0.03096912477522478	0.22177827742257747
HGNC:15527	0.4983015690898217	0.6392916205823829	0.4755244804195805	0.8221777577422579
HGNC:24253	0.5173072026627545	0.7660572923256431	0.5414585331668332	0.961038868831169
HGNC:583	0.5232548617516568	0.8327437686665455	0.577422561938062	0.9880118904095906
HGNC:16834	0.5003376893937365	0.06465711821419395	0.018981115184815187	0.1338662070929071
HGNC:30696	0.4391302073418381	0.1527774963996525	0.026973121578421584	0.363636390909091
HGNC:8510	0.498524174121757	0.5164498510566802	0.353646382917083	0.7032966626373627
HGNC:30324	0.5073657061513213	0.4412337200199176	0.2677323141858142	0.6513486210789211
HGNC:12508	0.5067606606559076	0.11185512280507576	0.03896113116883118	0.21578427262737268
HGNC:24340	0.49528791743650374	0.3925167642916037	0.08191816553446556	0.8281717625374626
HGNC:23433	0.5330815645998519	0.8064354954604372	0.5704295563436564	0.9790208832167834
HGNC:533	0.5899309757280172	0.37952121420261475	0.16583423266733271	0.6683316346653347
HGNC:2537	0.5015669856150163	0.4463945456242451	0.13786221028971032	0.8421577737262739
HGNC:11869	0.5231024461448616	0.03263142693332861	0.0029971023976023982	0.09290717432567434
HGNC:17258	0.49690146618726305	0.7159139226853394	0.5504495403596404	0.8931068144855147
HGNC:15451	0.5006245999530584	0.2350566244037284	0.09390617512487515	0.42857144285714294
HGNC:24820	0.8655911494605433	0.9525324315268011	0.5264735211788212	0.9990008992007994
HGNC:19129	0.5192706682831042	0.4257526890600541	0.1518482214785215	0.7972027377622378
HGNC:28660	0.5210405567912324	0.196421927318723	0.10289718231768234	0.3146853517482518
HGNC:197	0.5182533270424287	0.7702750649084233	0.48351648681318693	0.9770228816183818
HGNC:18437	0.48925601533475227	0.030548588957746987	0.0019981015984015986	0.09190817352647354
HGNC:25876	0.5034003596431038	0.45960551499363056	0.20579426463536468	0.786213728971029
HGNC:18133	0.5067965862322311	0.820373586995038	0.6163835931068932	0.9730268784215785
HGNC:20065	0.5236297364635158	0.5912349033120661	0.42557444045954057	0.7782217225774227
HGNC:10691	0.4887823680890372	0.6556089684513561	0.44655345724275736	0.8831168064935067
HGNC:7330	0.5200817396189886	0.7472028243188575	0.43656344925074936	0.9750248800199801
HGNC:11621	0.5038257340075992	0.13082846956664768	0.024975119980019986	0.30669334535464543
HGNC:13592	0.5345694210064638	0.6090479073663789	0.41858143486513494	0.8251747601398602
HGNC:11602	0.8244289798133059	0.8659004975126248	0.5244755195804196	0.9990008992007994
HGNC:8090	0.4755887492842501	0.5285663156876856	0.32167835734265743	0.7742257193806195
HGNC:5185	0.39343482676461633	0.8571374651898349	0.6843156474525476	0.9830168864135865
HGNC:25905	0.46468070327205785	0.8175023722409372	0.5944055755244756	0.976023880819181
HGNC:8535	0.5000471174081633	0.1636141272053166	0.08191816553446556	0.268731314985015
HGNC:28095	0.5091333776162151	0.4717507481658475	0.1728272382617383	0.8511487809190811
HGNC:3060	0.5270149056065857	0.559971548014493	0.34165837332667337	0.8171827537462538
HGNC:24808	0.5143478701429163	0.3692320971365325	0.1618382294705295	0.6463536170829172
HGNC:14603	0.510993171388122	0.5089263989129579	0.21578427262737268	0.8591407873126874
HGNC:21707	0.5000029210657454	0.6142529665784792	0.42657344125874136	0.826173760939061
HGNC:29296	0.49633070635669163	0.3514515137412595	0.12487519990009993	0.667332633866134
HGNC:21754	0.5809225127466587	0.5361435838529987	0.31068934855144864	0.8121877497502499
HGNC:34005	0.5123706702938741	0.469935848885314	0.29670333736263743	0.6753246402597404
HGNC:1663	0.4949433950764733	0.6377588090255856	0.3326673661338662	0.9480518584415586
HGNC:28528	0.5017117845580524	0.5277593741523364	0.298701338961039	0.8041957433566435
HGNC:2447	0.4941573407579669	0.21119557005470863	0.12487519990009993	0.3156843525474526
HGNC:13479	0.5889428348198253	0.10224226449216506	0.05594414475524477	0.16083922867132872
HGNC:28900	0.5125438582488443	0.8277384129177945	0.6103895883116883	0.981018884815185
HGNC:28859	0.5470879239975507	0.32835845471308034	0.11588419270729274	0.6283716026973027
HGNC:30704	0.5184299173026699	0.05216501796148241	0.0029971023976023982	0.1548452238761239
HGNC:21876	0.5004474451459651	0.07835399624311896	0.01498511198801199	0.1818182454545455
HGNC:11306	0.5015224906833179	0.5631792944412128	0.378621402897103	0.776223720979021
HGNC:14620	0.5030005318833098	0.4760214350148766	0.19580425664335668	0.8301697641358643
HGNC:28870	0.4823908354434701	0.14528129854055785	0.06493515194805197	0.2527473021978022
HGNC:19261	0.40402273150170454	0.5862974291325348	0.3756244004995006	0.8281717625374626
HGNC:945	0.5520040162267418	0.24731573926218806	0.1388612110889111	0.38161840529470537
HGNC:17280	0.5594362382450073	0.32047348880778154	0.09790217832167834	0.6453546162837164
HGNC:5287	0.524289676433709	0.669181684801545	0.4405594524475525	0.9150848320679322
HGNC:21366	0.4618676706354838	0.24356229469314222	0.1368632094905095	0.3746253997002998
HGNC:21107	0.4926738331803938	0.7490351239159645	0.58741256993007	0.9170828336663338
HGNC:16918	0.49131105291281435	0.1805057819945578	0.034965127972027985	0.41858143486513494
HGNC:14977	0.48551862861121453	0.8181308943320702	0.5744255595404596	0.981018884815185
HGNC:8021	0.5107252501694979	0.8848156360332369	0.7122876698301699	0.9900098920079922
HGNC:21232	0.49195381570083535	0.7192696739005795	0.5534465427572428	0.8971028176823178
HGNC:3390	0.4250902504953797	0.17879427054199676	0.08791217032967034	0.29570433656343664
HGNC:21407	0.4453745191836846	0.6466720236596	0.34165837332667337	0.9340658472527473
HGNC:8489	0.5054723175439698	0.4937088390936827	0.3276723621378622	0.68731264985015
HGNC:31923	0.8378546869325187	0.9985274606314327	0.9980018984015986	0.9990008992007994
HGNC:6859	0.5278514191387433	0.6807202512836028	0.4805194844155845	0.9000998200799202
HGNC:1885	0.5641902579927937	0.16190263976207858	0.056943145554445566	0.31168834935064943
HGNC:16995	0.4868319448916757	0.5414679626658574	0.24875129900099904	0.8821178056943059
HGNC:25878	0.4992889648446484	0.461976313331853	0.24275729420579426	0.7362636890109892
HGNC:6642	0.47901866895523015	0.35727675353685145	0.18881125104895108	0.5684315547452548
HGNC:24156	0.46642232738563477	0.6081229446696252	0.4965034972027973	0.7282716826173827
HGNC:29830	0.4896981192281419	0.6876635609095801	0.4895104916083917	0.8991008192807194
HGNC:3246	0.8280163021221723	0.4198603573816283	0.0009991007992007995	0.9980018984015986
HGNC:3320	0.5057076912012168	0.12819580466826003	0.009990107992007993	0.36663339330669337
HGNC:30799	0.48157045566221734	0.12600250937831123	0.05994014795204797	0.2127872702297703
HGNC:6743	0.5197549241828656	0.4016696016260629	0.23276728621378626	0.6093905875124875
HGNC:842	0.5389258615195409	0.5790524365809946	0.3396603717282718	0.8601397881118882
HGNC:24581	0.5435354814798027	0.07605295769397342	0.01498511198801199	0.17582424065934069
HGNC:1692	0.49919341521868227	0.21955969252896398	0.08691316953046956	0.40159842127872136
HGNC:9461	0.4983791388238618	0.7775655159363799	0.552447541958042	0.9680318744255746
HGNC:14188	0.47852691308758677	0.22006972974630346	0.09690317752247754	0.3846154076923078
HGNC:465	0.5634205034258336	0.6970720443889471	0.37762240209790215	0.9770228816183818
HGNC:16430	0.5791877681437186	0.2893365238156527	0.13586420869130872	0.4895104916083917
HGNC:4216	0.4351658169728459	0.14857290670804513	0.04895113916083917	0.29170833336663343
HGNC:29570	0.5059945479470606	0.8529403695219928	0.627372601898102	0.9880118904095906
HGNC:6143	0.4846614941569507	0.6677803112913515	0.49350649480519493	0.8591407873126874
HGNC:29109	0.800467795569064	0.9675832244075571	0.6433566146853148	0.9990008992007994
HGNC:25296	0.5368203087296538	0.5029860585304818	0.3366633693306694	0.6963036570429572
HGNC:9940	0.5382955442732035	0.7975229480281703	0.5364635291708292	0.9830168864135865
HGNC:16921	0.5036539035004833	0.5521869042824923	0.4355644484515485	0.6793206434565435
HGNC:4200	0.520190360585169	0.48216301949112145	0.20079926063936068	0.8351647681318682
HGNC:6462	0.5398220497742601	0.6597330634230355	0.4925074940059941	0.846153776923077
HGNC:1773	0.48124385982010554	0.1297508245611636	0.023976119180819187	0.30569434455544464
HGNC:9286	0.4940428615344218	0.8276744995894891	0.6483516186813187	0.9750248800199801
HGNC:12327	0.4829465105304519	0.4125238789695057	0.26373631098901107	0.5894105715284715
HGNC:10539	0.4870157819442095	0.6378614505865765	0.41358643086913094	0.8851148080919082
HGNC:4117	0.49414949707316064	0.6093085412729285	0.30169834135864143	0.9170828336663338
HGNC:11748	0.5075704513507181	0.09391193643862948	0.019980115984015986	0.2127872702297703
HGNC:26515	0.48462320102813367	0.06598455656647871	0.003996103196803198	0.1948052558441559
HGNC:17067	0.5008572862392193	0.4404325053802414	0.2127872702297703	0.7292706834165835
HGNC:20074	0.4939554601361412	0.3190695793898584	0.11188818951048954	0.6103895883116883
HGNC:16856	0.5305376921590075	0.7606028692716291	0.5234765187812188	0.9690308752247754
HGNC:6445	0.5011761454250553	0.0552933034529093	0.018981115184815187	0.10689318551448554
HGNC:25893	0.19054429123992772	0.7101241046514679	0.5174825139860141	0.9100898280719282
HGNC:5031	0.5543441923559455	0.13007981569154178	0.08391616713286715	0.1848152478521479
HGNC:14470	0.5090635984049515	0.7091893481336442	0.4545454636363637	0.9490508592407594
HGNC:172	0.5159694227825626	0.8498429567815502	0.6643356314685316	0.9850148880119881
HGNC:16994	0.5130914484992347	0.5645353929750283	0.26173830939060944	0.9050948240759242
HGNC:7103	0.5107279389970535	0.12704342829942827	0.06893115514485516	0.1998002598401599
HGNC:6252	0.4941745621092814	0.1929381100521909	0.11388619110889113	0.288711330969031
HGNC:21173	0.4918167809981538	0.7554915127231226	0.45754246603396614	0.9740258792207793
HGNC:6869	0.5466563004279744	0.7106319877366243	0.5134865107892108	0.9200798360639362
HGNC:1632	0.571756141635381	0.8414729467141772	0.6063935851148852	0.9890108912087914
HGNC:16411	0.8607118729442591	0.9936522465467115	0.9980018984015986	0.9990008992007994
HGNC:21021	0.5099842449990161	0.28450667687493925	0.13486520789210793	0.4795204836163837
HGNC:21575	0.8767022614414202	0.30290595286788413	0.22377627902097907	0.39160841328671336
HGNC:4881	0.4673322819065368	0.5275359836486591	0.38161840529470537	0.6923076538461539
HGNC:9018	0.8761081062722377	0.11190617270326025	0.04895113916083917	0.19580425664335668
HGNC:7843	0.5037776064265902	0.7775770750732296	0.547452537962038	0.9640358712287713
HGNC:11121	0.5621934818284747	0.24456221657840976	0.06693315354645356	0.5164835131868132
HGNC:20619	0.4860615082173376	0.3358454335380294	0.14785221828171832	0.5864135691308692
HGNC:15578	0.5023128051235022	0.2381497786010056	0.08491516793206795	0.4545454636363637
HGNC:11429	0.5034077679476575	0.6200455822797617	0.3506493805194806	0.9100898280719282
HGNC:11719	0.5065847872585642	0.7795420416508163	0.5364635291708292	0.9700298760239762
HGNC:16047	0.4922752149381138	0.7195768010896094	0.47352647882117893	0.951048860839161
HGNC:10734	0.47941419973650573	0.8547313756347912	0.6743256394605396	0.9820178856143857
HGNC:1622	0.538560132557366	0.26620787860448203	0.09390617512487515	0.5114885091908092
HGNC:3241	0.481149038289238	0.764427536446045	0.5694305555444557	0.9500498600399602
HGNC:24845	0.5157950522124333	0.364984134384097	0.16083922867132872	0.63736260989011
HGNC:16258	0.5036262653327869	0.15969602054368198	0.010989108791208792	0.4645354716283717
HGNC:3097	0.48605937722436854	0.1478842031871659	0.07692316153846156	0.23676328941058947
HGNC:25889	0.5152454241071733	0.27327936160156713	0.1588412270729271	0.41358643086913094
HGNC:3340	0.5097705382126394	0.8135241229776847	0.577422561938062	0.9800198840159842
HGNC:6289	0.5065842022535791	0.5565542767331038	0.24675329740259747	0.8951048160839162
HGNC:12613	0.4282529001667839	0.6026839474726722	0.36263739010989016	0.8841158072927074
HGNC:4422	0.5173778209015705	0.27567181334302204	0.15084922067932072	0.43156844525474536
HGNC:2311	0.48053273372952154	0.30948790408338234	0.21878127502497507	0.41358643086913094
HGNC:6973	0.26802456834962707	0.6629818218181118	0.4395604516483517	0.9030968224775227
HGNC:17844	0.20943008928645981	0.3476349460288673	0.10389618311688315	0.7012986610389611
HGNC:13815	0.8179109385208254	0.98811933163242	0.9980018984015986	0.9990008992007994
HGNC:7214	0.49998771580814594	0.9641827998331616	0.901098820879121	0.9970028976023978
HGNC:1973	0.8158443394258031	0.06837536074156762	0.01698311358641359	0.1498502198801199
HGNC:29058	0.4804428282160394	0.37032938414789807	0.21978027582417586	0.552447541958042
HGNC:2966	0.5382029987045844	0.5417539209259938	0.21178826943056947	0.9080918264735266
HGNC:17875	0.4840305269885265	0.701468806841188	0.522477517982018	0.8931068144855147
HGNC:17905	0.5044499040042945	0.7609143091117657	0.6493506194805195	0.8791208032967034
HGNC:28097	0.48352394523146597	0.758140189644321	0.5534465427572428	0.951048860839161
HGNC:11078	0.5009761161457942	0.2776748849969589	0.16083922867132872	0.42157843726273736
HGNC:333	0.49575211127236746	0.2690357471837741	0.09190817352647354	0.522477517982018
HGNC:8736	0.4843793683214348	0.18538136824454593	0.11188818951048954	0.273726318981019
HGNC:6272	0.5171153178868204	0.7954489914312759	0.602397581918082	0.966033872827173
HGNC:28967	0.48178770402224963	0.7145438845217047	0.5044955035964036	0.9280718424575426
HGNC:1232	0.6305768955496477	0.384212819182055	0.13586420869130872	0.7442556954045955
HGNC:1486	0.45398086696759377	0.33393388216568565	0.23376628701298707	0.44855145884115893
HGNC:6546	0.4855374204128284	0.1703707522809057	0.058941147152847165	0.3296703637362638
HGNC:41	0.4710088631338101	0.8140729844839034	0.6343656074925076	0.9700298760239762
HGNC:28204	0.19496613441784902	0.3399858856428883	0.25474530379620386	0.4355644484515485
HGNC:17304	0.4897178683963065	0.8520515215049467	0.6643356314685316	0.9840158872127873
HGNC:4341	0.46443626515217673	0.5177658083514335	0.3026973421578422	0.7742257193806195
HGNC:11441	0.5036121441621586	0.31535016230650403	0.1648352318681319	0.5054945043956044
HGNC:16810	0.8668310711078048	0.9981579268901601	0.9980018984015986	0.9990008992007994
HGNC:10050	0.5493139990965332	0.7821924376695157	0.5594405475524477	0.9730268784215785
HGNC:2750	0.8521271515313281	0.9962635242931882	0.9980018984015986	0.9990008992007994
HGNC:29327	0.52059386092739	0.7274216662752779	0.5644355515484516	0.9020978216783218
HGNC:24238	0.5180425039189349	0.6094738856967163	0.3946054156843158	0.8531467825174827
HGNC:16781	0.4985521229756301	0.4540212277243988	0.25674330539460544	0.6963036570429572
HGNC:16784	0.4978149526866786	0.16928664507845023	0.08091916473526475	0.28471532777222786
HGNC:8960	0.6185229122685996	0.41547434241219994	0.22577428061938068	0.6553446242757244
HGNC:23339	0.4624042673393787	0.5353705599200855	0.3316683653346654	0.776223720979021
HGNC:6492	0.46956641735218807	0.45328370325467593	0.2127872702297703	0.7642357113886115
HGNC:29434	0.44830479526381917	0.7214833467427263	0.4765234812187813	0.941058852847153
HGNC:4511	0.4249183500012904	0.11813140747458287	0.05094914075924077	0.20879126703296708
HGNC:5401	0.8434470656401032	0.30413334192044866	0.20679326543456547	0.41658343326673336
HGNC:16650	0.5158149449896748	0.7741563465758279	0.5914085731268732	0.9530468624375625
HGNC:1965	0.5486896054753947	0.27295780526694247	0.07892116313686315	0.5634365507492508
HGNC:8617	0.551681226695782	0.12325744113316371	0.012987110389610392	0.3326673661338662
HGNC:23479	0.8619586671397299	0.9967419026589424	0.9980018984015986	0.9990008992007994
HGNC:28976	0.5824683981437906	0.38529813965029036	0.20379626303696308	0.6143855915084916
HGNC:20063	0.8319132702670118	0.9888745769819905	0.9980018984015986	0.9990008992007994
HGNC:5294	0.6370705799537465	0.25153255514614814	0.12587420069930072	0.41258743006993015
HGNC:6175	0.5153328644316534	0.41068354842121857	0.2577423061938062	0.5934065747252748
HGNC:16266	0.547658520483688	0.44241082377505814	0.23376628701298707	0.7052946642357644
HGNC:8951	0.48271498889573505	0.30143625271443203	0.10489518391608393	0.5814185651348652
HGNC:5228	0.5110929182019777	0.11478916701471548	0.05394614315684317	0.19380625504495508
HGNC:13829	0.4895335262939804	0.8025401333424638	0.5754245603396604	0.9750248800199801
HGNC:23410	0.5089000042710418	0.6932535814260254	0.3996004196803198	0.956043864835165
HGNC:2605	0.5198714031117193	0.03730074538591963	0.0029971023976023982	0.10789218631368634
HGNC:3293	0.5053904500176408	0.921692768885895	0.7932067345654347	0.9930068944055945
HGNC:20730	0.30474200789961753	0.1794029794041082	0.09190817352647354	0.29070933256743264
HGNC:20292	0.5139981662374322	0.2356254201874724	0.06893115514485516	0.48351648681318693
HGNC:2269	0.5207198616205111	0.37993147528685733	0.13286720629370632	0.7272726818181819
HGNC:14060	0.4782263031848034	0.7567526677486984	0.5084915067932069	0.9640358712287713
HGNC:14927	0.578002449492587	0.3792125708426263	0.10789218631368634	0.7812187249750251
HGNC:28158	0.5076457278477996	0.8079603782101422	0.56243754995005	0.981018884815185
HGNC:26038	0.4913705937774744	0.7015989824892438	0.5044955035964036	0.911088828871129
HGNC:2895	0.505850365717436	0.31591702838232655	0.1488512190809191	0.5334665267732268
HGNC:16836	0.5175213402067539	0.24084556084528821	0.13486520789210793	0.37162839730269737
HGNC:23218	0.510636586318907	0.5118555469186327	0.32167835734265743	0.7372626898101899
HGNC:14501	0.5403393320903469	0.597510247198036	0.383616406893107	0.8451547761238762
HGNC:4503	0.47749126232929484	0.6460333695157485	0.373626398901099	0.9220778376623378
HGNC:28772	0.49073041032688636	0.26782081370459276	0.15084922067932072	0.41258743006993015
HGNC:24079	0.4562968037431729	0.34050635555263764	0.1778222422577423	0.5454545363636364
HGNC:24543	0.501385081307969	0.4018679909202727	0.20179826143856147	0.6583416266733267
HGNC:684	0.5041529016158969	0.48052068891815086	0.3366633693306694	0.6453546162837164
HGNC:29882	0.5059173498395412	0.10452330270191425	0.028971123176823182	0.21878127502497507
HGNC:26777	0.5333134558728594	0.7789201410379452	0.5234765187812188	0.9740258792207793
HGNC:18629	0.5027328308619592	0.8886354547505595	0.7172826738261739	0.9890108912087914
HGNC:20064	0.548004297934194	0.5439330771586152	0.3296703637362638	0.8001997401598403
HGNC:19286	0.5601947627301486	0.6643685199275449	0.3246753597402598	0.9570428656343658
HGNC:16991	0.491438898899335	0.30289539383737973	0.10489518391608393	0.5844155675324676
HGNC:9106	0.6311379277450396	0.18450666086275097	0.10389618311688315	0.283716326973027
HGNC:18242	0.5265656405244753	0.7236776252477674	0.40259742207792215	0.9740258792207793
HGNC:17015	0.4902179832763445	0.500391315058809	0.37162839730269737	0.6443556154845156
HGNC:25645	0.5053394050245197	0.1072945282140784	0.006993105594405596	0.31668335334665343
HGNC:29174	0.5118438735096452	0.1338895887885037	0.06293715034965036	0.22577428061938068
HGNC:31045	0.5172431600859306	0.7247475647153333	0.5664335531468532	0.8941058152847154
HGNC:30906	0.4949706392142114	0.6756794822280758	0.43356644685314694	0.9220778376623378
HGNC:3755	0.5064286452315327	0.5946724887991559	0.2977023381618382	0.9140858312687314
HGNC:7746	0.5041714848677472	0.43527737325445404	0.25874130699300707	0.6483516186813187
HGNC:8660	0.5121076017432598	0.6301044337956409	0.3856144084915086	0.896103816883117
HGNC:20312	0.5071925941303334	0.1397104214975361	0.04795213836163838	0.26973031578421586
HGNC:25671	0.487370102760023	0.4670387081460818	0.3196803557442558	0.63736260989011
HGNC:1990	0.5542893967383906	0.09929322328655778	0.007992106393606395	0.27972032377622386
HGNC:17005	0.4956497739190243	0.10427436501149157	0.018981115184815187	0.24575429660339665
HGNC:19165	0.6339543969556005	0.6003283755646787	0.27572432057942065	0.9590408672327674
HGNC:17754	0.49967780757577385	0.5878758333175975	0.29670333736263743	0.9020978216783218
HGNC:24724	0.5319880004572949	0.35303211740055007	0.22477527982017986	0.5044955035964036
HGNC:20309	0.4939435440037374	0.12450791107173258	0.007992106393606395	0.363636390909091
HGNC:11448	0.5134099215848168	0.5880402454528204	0.23476528781218786	0.9390608512487514
HGNC:18243	0.5337378231454318	0.771844340922943	0.4795204836163837	0.9770228816183818
HGNC:17903	0.5136693298406888	0.44698151251418944	0.13486520789210793	0.8531467825174827
HGNC:17024	0.5242268081193444	0.6121664637567368	0.4565434652347653	0.7852147281718282
HGNC:18619	0.5121161101344537	0.055855458233398686	0.009990107992007993	0.13186820549450554
HGNC:6646	0.5664742518741163	0.36678035774118234	0.043956135164835174	0.8521477817182819
HGNC:10573	0.5251673380677686	0.12240257010205643	0.034965127972027985	0.25474530379620386
HGNC:6174	0.4493164107552002	0.6326429047601263	0.323676358941059	0.9370628496503498
HGNC:11270	0.47155897014374115	0.5295505160035558	0.28571432857142864	0.816183752947053
HGNC:23063	0.5048100557572247	0.10747509666011679	0.019980115984015986	0.2527473021978022
HGNC:3180	0.4796619322895406	0.07334406496639999	0.031968125574425584	0.12887120309690311
HGNC:1914	0.5530781019981766	0.08769085242959916	0.01698311358641359	0.20479526383616387
HGNC:6528	0.5213452010556571	0.23669427986019548	0.11788219430569433	0.38861141088911094
HGNC:20263	0.4820180786339979	0.7218368215405684	0.42557444045954057	0.9730268784215785
HGNC:22192	0.5075785522084073	0.716855472940134	0.5144855115884116	0.926073840859141
HGNC:21703	0.4831259709496969	0.6090377034997188	0.4565434652347653	0.7782217225774227
HGNC:21616	0.5247111641924496	0.21766641626376362	0.07692316153846156	0.41758243406593415
HGNC:16408	0.8306291331873908	0.9982019018391025	0.9980018984015986	0.9990008992007994
HGNC:17423	0.2334001968910351	0.2247536001556818	0.06593415274725277	0.4615384692307693
HGNC:28868	0.5556373424663499	0.16842808669606218	0.06693315354645356	0.3076923461538462
HGNC:4462	0.8419669841911996	0.38947145842062225	0.2827173261738262	0.5104895083916084
HGNC:16862	0.630824554072377	0.20280936768476848	0.056943145554445566	0.4245754396603397
HGNC:9801	0.49743739115566876	0.455609010949228	0.28671332937062943	0.6563436250749252
HGNC:6305	0.6245251054960655	0.6225342064774178	0.28071932457542464	0.9850148880119881
HGNC:17010	0.4952111384676573	0.27240471030879054	0.1578422262737263	0.41358643086913094
HGNC:6018	0.5087496090642624	0.3304281454781667	0.20379626303696308	0.4825174860139861
HGNC:18471	0.4929811207951585	0.4722455401355878	0.22777228221778226	0.7792207233766235
HGNC:548	0.556138853713678	0.7669615058549064	0.45354646283716293	0.9820178856143857
HGNC:18808	0.49809347937718995	0.4736642521731341	0.1978022582417583	0.8191807553446554
HGNC:2850	0.46296709892435156	0.5584197497478225	0.20579426463536468	0.9350648480519482
HGNC:17443	0.48671048368145603	0.8279695928819213	0.58741256993007	0.9820178856143857
HGNC:18193	0.5037162570846921	0.6013255669685811	0.28671332937062943	0.926073840859141
HGNC:5309	0.6271338592394	0.8794699418002578	0.6093905875124875	0.9980018984015986
HGNC:22196	0.5003345085210109	0.5014707949866198	0.1578422262737263	0.9000998200799202
HGNC:21911	0.5110811204818209	0.7688387460927637	0.582417565934066	0.9490508592407594
HGNC:2696	0.46991773764523287	0.13523168253977114	0.07492515994005995	0.20979026783216786
HGNC:21708	0.4863264645117449	0.8077969465181019	0.5514485411588412	0.981018884815185
HGNC:13880	0.539633526251396	0.08580848457530649	0.02997012397602398	0.1648352318681319
HGNC:22222	0.5148189449479406	0.22547288408477334	0.11288719030969034	0.3706293965034966
HGNC:30133	0.4923927163381997	0.6218844756285649	0.3846154076923078	0.886113808891109
HGNC:1977	0.484389817616187	0.16503203865066274	0.031968125574425584	0.3846154076923078
HGNC:19274	0.5218005402343844	0.3791289295549788	0.278721322977023	0.4925074940059941
HGNC:16364	0.4931909705656878	0.4861197358536386	0.15584422467532472	0.8781218024975026
HGNC:11825	0.4919196315689266	0.21588522440776953	0.09490517592407595	0.37662340129870137
HGNC:20152	0.5352510340343924	0.23295700746656836	0.11788219430569433	0.3806194044955046
HGNC:7437	0.5096280425929982	0.24203787723221354	0.10589418471528474	0.42357643886113894
HGNC:223	0.493290774360436	0.2956006116374052	0.1708292366633367	0.44855145884115893
HGNC:26925	0.4957372738959394	0.5812135530946084	0.38261740609390615	0.8111887489510491
HGNC:6115	0.5141976578297064	0.8606967368460814	0.6613386290709291	0.9860138888111889
HGNC:17574	0.49590877787664733	0.18054404833794868	0.061938149550449566	0.3496503797202798
HGNC:11860	0.4932060127274354	0.5849053960394304	0.3256743605394606	0.881118804895105
HGNC:24579	0.46998227701270034	0.40234500527137257	0.11688319350649354	0.796203736963037
HGNC:29912	0.5412027574903087	0.3255511704381499	0.20479526383616387	0.4695304756243757
HGNC:25634	0.5024341722869181	0.137751433660254	0.08691316953046956	0.19880125904095908
HGNC:7857	0.8631977690169944	0.9520338788266393	0.4715284772227773	0.9990008992007994
HGNC:19677	0.4925078800430795	0.61684191155267	0.358641386913087	0.8981018184815186
HGNC:10780	0.4903659494087953	0.1479965065214429	0.07792216233766236	0.23676328941058947
HGNC:12949	0.5238727285472321	0.0637280022298847	0.003996103196803198	0.1868132494505495
HGNC:1909	0.4903951986620959	0.5997638332970832	0.313686350949051	0.9100898280719282
HGNC:24316	0.49030955571831336	0.05533209705878149	0.009990107992007993	0.13086920469530472
HGNC:30884	0.5013174225229204	0.299477796508533	0.1778222422577423	0.44755245804195815
HGNC:30915	0.47994073946627386	0.751444659489203	0.44755245804195815	0.9720278776223777
HGNC:4262	0.49005788675673073	0.5870904250161652	0.24075929260739265	0.9280718424575426
HGNC:2440	0.5000435739693116	0.7636726363979666	0.49350649480519493	0.9750248800199801
HGNC:28142	0.5202974820136939	0.26812320521405375	0.10689318551448554	0.4895104916083917
HGNC:20473	0.4657902475939597	0.11065148326042067	0.043956135164835174	0.20179826143856147
HGNC:17016	0.4295708963419106	0.025453975044447574	0.0009991007992007995	0.07392615914085916
HGNC:23992	0.5004354978725011	0.6857024183288194	0.42557444045954057	0.941058852847153
HGNC:24124	0.49278481189522944	0.42045980815407025	0.22977028381618386	0.6563436250749252
HGNC:7700	0.5403352389658774	0.5398607253238726	0.42557444045954057	0.6643356314685316
HGNC:16652	0.5133678589334315	0.8209433482095246	0.6033965827172828	0.981018884815185
HGNC:10781	0.5162288690594578	0.7489444193986479	0.44655345724275736	0.971028876823177
HGNC:10588	0.4994303002315487	0.47804098111702203	0.16583423266733271	0.8801198040959042
HGNC:11590	0.46605749491344295	0.6677548400908481	0.44255745404595415	0.906093824875125
HGNC:17393	0.41127629502984436	0.420621777586899	0.22777228221778226	0.6613386290709291
HGNC:29208	0.4388292911646264	0.674090575598273	0.41558443246753257	0.9330668464535465
HGNC:4127	0.485236554407303	0.5737940972670055	0.32167835734265743	0.861138788911089
HGNC:10594	0.8849412248830538	0.12507540266622186	0.043956135164835174	0.24075929260739265
HGNC:11562	0.4530140279827745	0.5055855600124416	0.3176823541458542	0.7272726818181819
HGNC:1057	0.7859385491108138	0.3458037101383439	0.22477527982017986	0.48851149080919093
HGNC:4173	0.5067137913777671	0.7512971526667337	0.5004995003996004	0.9580418664335666
HGNC:10897	0.4869753224926564	0.7035344346957237	0.4905094924075925	0.9300698440559442
HGNC:3418	0.5014673280006195	0.501487950033568	0.1628372302697303	0.891108812887113
